user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
U5585,56,1,493.02,1,2,3,At Risk
U5587,37,1,336.91,2,2,2,At Risk
U5588,34,1,226.8,2,2,2,At Risk
U5589,9,6,1861.81,4,5,5,Champions
U5592,59,1,443.13,1,2,3,At Risk
U5593,8,2,412.4,4,4,3,Loyal
U5595,27,2,371.27,2,4,2,At Risk
U5596,17,3,917.06,3,5,5,Champions
U5598,5,1,222.03,5,2,1,At Risk
U5600,45,1,459.52,1,2,3,At Risk
U5601,17,2,590.08,3,4,4,Loyal
U5602,46,1,40.85,1,2,1,Lost
U5604,9,2,493.09000000000003,4,4,3,Loyal
U5605,50,1,60.27,1,2,1,Lost
U5606,14,1,210.73,4,2,1,At Risk
U5607,15,3,1135.45,4,5,5,Champions
U5609,23,2,186.02,3,4,1,At Risk
U5610,13,3,719.65,4,5,4,Champions
U5611,40,1,34.53,1,2,1,Lost
U5612,14,4,1170.74,4,5,5,Champions
U5613,41,1,86.88,1,2,1,Lost
U5614,25,3,520.3199999999999,3,5,3,Loyal
U5616,16,1,492.38,3,2,3,At Risk
U5617,31,2,382.09000000000003,2,4,2,At Risk
U5618,20,3,650.55,3,5,4,Champions
U5619,3,1,26.84,5,2,1,At Risk
U5620,33,1,177.23,2,2,1,Lost
U5623,23,2,662.01,3,4,4,Loyal
U5625,38,2,476.16999999999996,2,4,3,Loyal
U5626,11,3,838.59,4,5,5,Champions
U5628,14,3,1039.29,4,5,5,Champions
U5630,15,3,978.5500000000001,4,5,5,Champions
U5633,23,2,375.13,3,4,2,Loyal
U5634,11,5,817.73,4,5,5,Champions
U5635,9,2,637.87,4,4,4,Champions
U5636,12,1,492.7,4,2,3,Loyal
U5637,37,1,216.46,2,2,1,Lost
U5638,4,1,109.29,5,2,1,At Risk
U5639,1,2,447.74,5,4,3,Champions
U5640,43,2,707.6099999999999,1,4,4,Loyal
U5641,31,1,172.8,2,2,1,Lost
U5642,28,1,122.74,2,2,1,Lost
U5643,5,1,79.92,5,2,1,At Risk
U5644,20,2,423.38,3,4,3,Loyal
U5645,13,1,479.7,4,2,3,Loyal
U5646,4,2,396.9,5,4,3,Champions
U5647,5,5,1377.56,5,5,5,Champions
U5648,40,1,222.44,1,2,1,Lost
U5649,46,1,53.35,1,2,1,Lost
U5650,21,1,336.07,3,2,2,At Risk
U5651,3,2,131.69,5,4,1,Loyal
U5652,37,3,774.13,2,5,4,Loyal
U5653,16,2,432.84,3,4,3,Loyal
U5654,28,2,195.12,2,4,1,At Risk
U5655,28,2,254.91,2,4,2,At Risk
U5656,54,1,45.28,1,2,1,Lost
U5657,11,5,1456.74,4,5,5,Champions
U5658,38,1,323.62,2,2,2,At Risk
U5659,7,1,422.35,5,2,3,Loyal
U5660,8,4,576.36,4,5,4,Champions
U5661,29,1,169.64,2,2,1,Lost
U5662,4,4,625.48,5,5,4,Champions
U5663,43,2,481.89000000000004,1,4,3,At Risk
U5665,48,2,533.29,1,4,4,Loyal
U5666,22,3,956.76,3,5,5,Champions
U5667,5,1,157.59,5,2,1,At Risk
U5670,1,2,364.22,5,4,2,Loyal
U5671,30,1,38.77,2,2,1,Lost
U5672,3,5,1234.86,5,5,5,Champions
U5673,26,1,152.56,2,2,1,Lost
U5674,41,1,268.92,1,2,2,Lost
U5675,41,2,480.04,1,4,3,At Risk
U5676,31,2,346.35,2,4,2,At Risk
U5677,20,1,266.93,3,2,2,At Risk
U5678,9,2,673.99,4,4,4,Champions
U5679,18,3,542.91,3,5,4,Champions
U5680,14,2,420.12,4,4,3,Loyal
U5681,46,1,367.11,1,2,2,Lost
U5684,1,2,447.51,5,4,3,Champions
U5685,4,1,471.45,5,2,3,Loyal
U5686,20,1,19.35,3,2,1,At Risk
U5687,10,2,445.84000000000003,4,4,3,Loyal
U5688,29,2,528.92,2,4,4,Loyal
U5689,3,1,499.57,5,2,3,Loyal
U5690,26,2,690.36,2,4,4,Loyal
U5691,30,1,233.69,2,2,2,At Risk
U5692,2,2,469.81,5,4,3,Champions
U5693,18,1,204.54,3,2,1,At Risk
U5694,5,3,804.69,5,5,5,Champions
U5696,21,3,1128.62,3,5,5,Champions
U5697,59,1,385.92,1,2,2,Lost
U5698,11,4,1761.85,4,5,5,Champions
U5701,12,1,222.42,4,2,1,At Risk
U5702,48,2,382.53999999999996,1,4,2,At Risk
U5703,41,1,204.85,1,2,1,Lost
U5704,22,1,116.42,3,2,1,At Risk
U5705,2,4,962.6800000000001,5,5,5,Champions
U5706,37,3,585.88,2,5,4,Loyal
U5708,16,3,940.9200000000001,3,5,5,Champions
U5709,1,6,1155.14,5,5,5,Champions
U5710,9,3,538.69,4,5,4,Champions
U5711,23,3,840.4300000000001,3,5,5,Champions
U5712,10,2,354.54999999999995,4,4,2,Loyal
U5713,39,2,765.9200000000001,1,4,4,Loyal
U5715,37,2,918.7,2,4,5,Loyal
U5716,58,1,72.69,1,2,1,Lost
U5717,45,1,344.19,1,2,2,Lost
U5718,16,1,265.57,3,2,2,At Risk
U5719,30,1,26.67,2,2,1,Lost
U5720,41,1,440.46,1,2,3,At Risk
U5721,7,1,90.55,5,2,1,At Risk
U5723,21,1,429.24,3,2,3,At Risk
U5725,7,2,194.07,5,4,1,Loyal
U5726,43,2,612.98,1,4,4,Loyal
U5728,12,2,454.54,4,4,3,Loyal
U5730,1,2,368.78999999999996,5,4,2,Loyal
U5731,32,3,1352.25,2,5,5,Champions
U5733,51,2,379.14,1,4,2,At Risk
U5735,6,2,560.67,5,4,4,Champions
U5736,44,1,296.68,1,2,2,Lost
U5737,16,1,302.27,3,2,2,At Risk
U5738,26,2,272.09000000000003,2,4,2,At Risk
U5739,34,1,423.03,2,2,3,At Risk
U5740,4,1,483.16,5,2,3,Loyal
U5741,3,1,408.29,5,2,3,Loyal
U5742,9,2,637.09,4,4,4,Champions
U5743,59,1,71.96,1,2,1,Lost
U5745,21,1,62.11,3,2,1,At Risk
U5746,25,1,156.94,3,2,1,At Risk
U5747,34,2,327.7,2,4,2,At Risk
U5748,23,1,431.37,3,2,3,At Risk
U5749,19,2,926.99,3,4,5,Champions
U5750,5,3,1104.99,5,5,5,Champions
U5751,56,1,147.98,1,2,1,Lost
U5752,43,1,411.69,1,2,3,At Risk
U5753,35,2,458.49,2,4,3,Loyal
U5754,20,1,139.36,3,2,1,At Risk
U5755,38,2,194.10000000000002,2,4,1,At Risk
U5756,2,3,700.11,5,5,4,Champions
U5757,28,1,449.37,2,2,3,At Risk
U5759,26,2,526.37,2,4,4,Loyal
U5760,43,3,845.9200000000001,1,5,5,Loyal
U5761,25,1,143.49,3,2,1,At Risk
U5762,1,4,1432.9099999999999,5,5,5,Champions
U5763,36,1,455.88,2,2,3,At Risk
U5764,34,3,895.2,2,5,5,Champions
U5765,25,2,400.95000000000005,3,4,3,Loyal
U5766,13,1,448.65,4,2,3,Loyal
U5768,22,2,276.32,3,4,2,Loyal
U5769,20,1,57.18,3,2,1,At Risk
U5770,34,2,135.95999999999998,2,4,1,At Risk
U5771,6,1,134.46,5,2,1,At Risk
U5772,34,1,443.97,2,2,3,At Risk
U5775,34,2,788.3399999999999,2,4,5,Loyal
U5776,58,1,231.89,1,2,2,Lost
U5777,30,1,489.51,2,2,3,At Risk
U5778,23,2,596.6,3,4,4,Loyal
U5779,46,1,340.23,1,2,2,Lost
U5780,7,1,31.55,5,2,1,At Risk
U5782,5,1,139.53,5,2,1,At Risk
U5783,9,4,979.87,4,5,5,Champions
U5784,9,5,1412.27,4,5,5,Champions
U5785,9,3,798.45,4,5,5,Champions
U5787,21,3,992.0699999999999,3,5,5,Champions
U5788,32,3,595.9100000000001,2,5,4,Loyal
U5789,11,3,663.26,4,5,4,Champions
U5790,17,4,807.0699999999999,3,5,5,Champions
U5791,13,3,856.03,4,5,5,Champions
U5794,18,3,630.3599999999999,3,5,4,Champions
U5797,49,2,307.51,1,4,2,At Risk
U5799,8,1,487.11,4,2,3,Loyal
U5800,34,2,564.55,2,4,4,Loyal
U5801,10,2,333.1,4,4,2,Loyal
U5802,13,4,1492.5,4,5,5,Champions
U5803,37,3,957.42,2,5,5,Champions
U5804,47,1,203.43,1,2,1,Lost
U5805,2,5,1484.62,5,5,5,Champions
U5807,52,2,475.74,1,4,3,At Risk
U5808,10,4,503.32,4,5,3,Champions
U5809,23,3,297.43,3,5,2,Loyal
U5810,39,1,232.94,1,2,2,Lost
U5811,45,1,21.2,1,2,1,Lost
U5812,36,3,490.52,2,5,3,Loyal
U5814,3,2,372.91,5,4,2,Loyal
U5816,14,2,335.37,4,4,2,Loyal
U5817,23,1,198.64,3,2,1,At Risk
U5818,14,2,212.56,4,4,1,Loyal
U5819,20,2,693.25,3,4,4,Loyal
U5820,39,2,339.28,1,4,2,At Risk
U5821,26,2,593.13,2,4,4,Loyal
U5822,48,1,445.87,1,2,3,At Risk
U5823,10,2,510.20000000000005,4,4,3,Loyal
U5826,3,4,1245.58,5,5,5,Champions
U5827,21,5,1603.88,3,5,5,Champions
U5828,4,4,1243.7,5,5,5,Champions
U5829,13,1,180.14,4,2,1,At Risk
U5832,19,5,1867.01,3,5,5,Champions
U5833,20,2,366.45,3,4,2,Loyal
U5834,16,1,349.87,3,2,2,At Risk
U5835,50,1,203.52,1,2,1,Lost
U5836,5,3,894.1,5,5,5,Champions
U5837,21,1,81.8,3,2,1,At Risk
U5838,3,1,381.43,5,2,2,Loyal
U5841,2,2,524.88,5,4,3,Champions
U5842,19,1,411.3,3,2,3,At Risk
U5843,56,1,159.15,1,2,1,Lost
U5844,8,2,581.59,4,4,4,Champions
U5845,22,1,480.35,3,2,3,At Risk
U5846,51,1,245.38,1,2,2,Lost
U5847,11,2,870.76,4,4,5,Champions
U5848,26,1,157.19,2,2,1,Lost
U5850,11,3,807.05,4,5,5,Champions
U5851,21,2,497.73,3,4,3,Loyal
U5852,2,3,804.15,5,5,5,Champions
U5854,32,3,748.65,2,5,4,Loyal
U5856,49,2,640.81,1,4,4,Loyal
U5858,49,1,130.13,1,2,1,Lost
U5859,13,4,524.0699999999999,4,5,3,Champions
U5860,44,1,133.75,1,2,1,Lost
U5861,55,3,809.9300000000001,1,5,5,Loyal
U5862,10,2,465.75,4,4,3,Loyal
U5863,57,1,295.22,1,2,2,Lost
U5864,16,2,373.57,3,4,2,Loyal
U5865,27,1,43.34,2,2,1,Lost
U5866,18,2,523.6700000000001,3,4,3,Loyal
U5867,5,3,619.25,5,5,4,Champions
U5868,5,1,198.87,5,2,1,At Risk
U5869,56,1,322.09,1,2,2,Lost
U5870,31,3,724.46,2,5,4,Loyal
U5871,6,1,151.86,5,2,1,At Risk
U5873,3,3,861.69,5,5,5,Champions
U5874,21,2,190.75,3,4,1,At Risk
U5875,53,2,136.98,1,4,1,At Risk
U5876,3,2,182.14,5,4,1,Loyal
U5877,11,3,1035.8600000000001,4,5,5,Champions
U5879,24,1,28.33,3,2,1,At Risk
U5882,13,3,314.55,4,5,2,Loyal
U5883,6,2,475.74,5,4,3,Champions
U5884,50,1,314.98,1,2,2,Lost
U5885,41,1,373.82,1,2,2,Lost
U5886,19,3,836.99,3,5,5,Champions
U5887,25,2,866.5899999999999,3,4,5,Champions
U5888,6,2,648.11,5,4,4,Champions
U5889,55,1,379.68,1,2,2,Lost
U5890,9,2,628.84,4,4,4,Champions
U5892,22,1,237.57,3,2,2,At Risk
U5893,12,2,591.15,4,4,4,Champions
U5894,19,1,22.87,3,2,1,At Risk
U5895,17,2,492.52000000000004,3,4,3,Loyal
U5896,30,3,644.5699999999999,2,5,4,Loyal
U5899,46,1,150.01,1,2,1,Lost
U5900,51,1,166.48,1,2,1,Lost
U5901,15,1,149.85,4,2,1,At Risk
U5902,50,1,284.19,1,2,2,Lost
U5903,38,1,147.99,2,2,1,Lost
U5904,49,1,486.08,1,2,3,At Risk
U5905,2,5,1012.5,5,5,5,Champions
U5906,57,1,124.61,1,2,1,Lost
U5907,10,3,242.1,4,5,2,Loyal
U5909,6,4,563.07,5,5,4,Champions
U5910,13,1,37.8,4,2,1,At Risk
U5911,47,1,13.93,1,2,1,Lost
U5912,49,2,789.64,1,4,5,Loyal
U5913,5,3,395.52,5,5,3,Champions
U5914,2,2,270.73,5,4,2,Loyal
U5916,10,3,797.02,4,5,5,Champions
U5917,1,2,627.52,5,4,4,Champions
U5918,20,1,327.8,3,2,2,At Risk
U5920,7,4,600.7,5,5,4,Champions
U5921,3,2,787.51,5,4,5,Champions
U5923,5,2,692.0699999999999,5,4,4,Champions
U5924,10,2,553.31,4,4,4,Champions
U5925,28,1,309.55,2,2,2,At Risk
U5926,13,3,1004.8700000000001,4,5,5,Champions
U5927,6,4,957.55,5,5,5,Champions
U5928,1,5,1513.58,5,5,5,Champions
U5930,8,3,472.56999999999994,4,5,3,Champions
U5931,13,2,711.3399999999999,4,4,4,Champions
U5934,20,1,239.75,3,2,2,At Risk
U5935,15,3,437.59,4,5,3,Champions
U5936,41,1,282.3,1,2,2,Lost
U5937,21,2,433.99,3,4,3,Loyal
U5938,49,1,422.57,1,2,3,At Risk
U5939,14,2,783.12,4,4,5,Champions
U5940,37,1,281.93,2,2,2,At Risk
U5941,16,1,497.61,3,2,3,At Risk
U5942,35,1,485.18,2,2,3,At Risk
U5943,13,2,152.41,4,4,1,Loyal
U5945,40,1,411.78,1,2,3,At Risk
U5946,7,1,413.27,5,2,3,Loyal
U5948,12,2,758.89,4,4,4,Champions
U5949,40,1,478.59,1,2,3,At Risk
U5952,3,3,458.85,5,5,3,Champions
U5953,13,3,526.99,4,5,4,Champions
U5954,6,4,1066.1,5,5,5,Champions
U5955,3,3,1224.08,5,5,5,Champions
U5956,55,1,368.52,1,2,2,Lost
U5957,8,1,356.35,4,2,2,At Risk
U5958,5,3,705.54,5,5,4,Champions
U5959,8,1,125.38,4,2,1,At Risk
U5960,4,3,824.1099999999999,5,5,5,Champions
U5962,24,2,493.83000000000004,3,4,3,Loyal
U5963,11,1,258.6,4,2,2,At Risk
U5964,35,2,652.26,2,4,4,Loyal
U5965,3,2,420.29999999999995,5,4,3,Champions
U5966,10,2,359.87,4,4,2,Loyal
U5968,6,3,885.0,5,5,5,Champions
U5969,41,3,1174.9099999999999,1,5,5,Loyal
U5970,35,2,544.29,2,4,4,Loyal
U5971,23,1,409.85,3,2,3,At Risk
U5972,24,2,713.96,3,4,4,Loyal
U5973,31,2,416.11,2,4,3,Loyal
U5976,33,1,199.37,2,2,1,Lost
U5977,8,2,300.90999999999997,4,4,2,Loyal
U5978,4,1,151.2,5,2,1,At Risk
U5979,5,3,723.37,5,5,4,Champions
U5980,5,1,471.29,5,2,3,Loyal
U5981,18,3,939.79,3,5,5,Champions
U5982,7,3,907.43,5,5,5,Champions
U5983,12,2,160.73000000000002,4,4,1,Loyal
U5984,29,1,252.02,2,2,2,At Risk
U5985,14,5,1364.01,4,5,5,Champions
U5987,46,1,284.38,1,2,2,Lost
U5988,10,4,1391.48,4,5,5,Champions
U5990,34,3,654.68,2,5,4,Loyal
U5991,32,2,499.46,2,4,3,Loyal
U5992,22,2,375.94,3,4,2,Loyal
U5993,3,1,397.0,5,2,3,Loyal
U5994,47,1,482.15,1,2,3,At Risk
U5996,9,1,117.04,4,2,1,At Risk
U5998,10,3,1203.81,4,5,5,Champions
U5999,4,5,1713.48,5,5,5,Champions
